조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20220101,전북전주,녹두,143,500G,8830,0
20220101,전북전주,당근,232,1KG,3000,0
20220101,전주,당근,232,1KG,2980,0
20220101,전북전주,고구마(밤),151,1KG,5000,0
20220101,전주,고구마(밤),151,1KG,5980,0
20220101,전북전주,딸기,226,100G,2530,0
20220101,전주,딸기,226,100G,2250,0
20220101,전북전주,딸기,226,100G,2160,0
20220101,전주,상추,214,100G,940,0
20220101,전북전주,건고추,241,600G,10600,0
20220101,전북전주,무,231,1,1830,0
20220101,전주,무,231,1,1680,0
20220101,전북전주,미나리,252,1KG,710,0
20220101,전북전주,감자,152,100G,280,0
20220101,전북전주,호박,224,1,1930,0
20220101,전주,호박,224,1,2380,0
20220101,전북전주,무,231,1,1330,0
20220101,전북전주,상추,214,100G,700,0
20220101,전북전주,사과,411,10,17800,0
20220101,전주,사과,411,10,17450,0
20220101,전북전주,쇠고기,512,100G,5160,0
20220101,전주,쇠고기,512,100G,4980,0
20220101,전주,우유,535,1L,2710,0
20220101,전북전주,쌀,111,20KG,59300,0
20220101,전주,쌀,111,20KG,53900,0
20220101,전주,감자,152,100G,250,0
20220101,전북전주,배추,211,1,3000,0
20220101,전주,얼갈이배추,215,1KG(단),2650,0
20220101,전북정읍,한우,511,1,3255000,0
20220101,전북남원,한우,511,1,3440000,0
20220101,전북순창,한우,511,1,3700000,0
20220101,전북정읍,한우,511,1,3810000,0
20220101,전북남원,한우,511,1,3500000,0
20220101,전북순창,한우,511,1,4160000,0
20220101,전북전주,깻잎,253,100G,1940,0
20220101,전주,깻잎,253,100G,2300,0
20220101,전북전주,풋고추,242,100G,1000,0
20220101,전주,풋고추,242,100G,1650,0
20220101,전북전주,파프리카,256,200G,1000,0
20220101,전주,참다래,419,10,7250,0
20220101,전북전주,명태,615,1,2500,0
20220101,전주,수박,221,1,19900,0
20220101,전주,배추,211,1,3280,0
20220101,전북전주,배,412,10,30000,0
20220101,전주,배,412,10,44500,0
20220101,전주,쇠고기,512,100G,17880,0
20220101,전주,쇠고기,512,100G,16880,0
20220101,전북전주,단감,416,10,10000,0
20220101,전주,단감,416,10,11960,0
20220101,전주,바나나,418,100G,270,0
20220101,전주,고등어,611,1,2490,0
20220101,전북전주,붉은고추,243,100G,1000,0
20220101,전주,붉은고추,243,100G,1720,0
20220101,전북전주,땅콩,314,100G,2100,0
20220101,전북전주,양파,245,1KG,2000,0
20220101,전주,양파,245,1KG,1990,0
20220101,전북전주,느타리버섯,315,100G,830,0
20220101,전주,수박,221,1,17900,0
20220101,전북전주,콩,141,500G,3160,0
20220101,전주,콩,141,500G,4980,0
20220101,전북전주,양배추,212,1,3330,0
20220101,전북전주,토마토,225,1KG,5000,0
20220101,전주,토마토,225,1KG,7420,0
20220101,전북전주,찹쌀,112,1KG,3500,0
20220101,전주,찹쌀,112,1KG,6980,0
20220101,전북전주,아몬드,319,100G,1360,0
20220101,전주,아몬드,319,100G,1710,0
20220101,전주,풋고추,242,100G,1050,0
20220101,전북전주,피망,255,100G,800,0
20220101,전주,피망,255,100G,1390,0
20220101,전북전주,풋고추,242,100G,660,0
20220101,전주,풋고추,242,100G,1120,0
20220101,전북전주,멜론,257,1,10000,0
20220101,전주,멜론,257,1,19800,0
20220101,전북전주,참깨,312,500G,14300,0
20220101,전주,땅콩,314,100G,3330,0
20220101,전북전주,파인애플,420,1,6500,0
20220101,전주,파인애플,420,1,5980,0
20220101,전북전주,레몬,424,10,9160,0
20220101,전주,레몬,424,10,9800,0
20220101,전주,오이,223,10,11960,0
20220101,전북전주,고춧가루,248,1KG,24600,0
20220101,전주,고춧가루,248,1KG,27960,0
20220101,전북전주,고춧가루,248,1KG,10000,0
20220101,전주,고춧가루,248,1KG,12800,0
20220101,전북전주,배,412,10,23300,0
20220101,전주,배,412,10,23170,0
20220101,전주,쇠고기,512,100G,2780,0
20220101,전주,쇠고기,512,100G,3480,0
20220101,전북전주,바나나,418,100G,240,0
20220101,전북전주,땅콩,314,100G,660,0
20220101,전북전주,파,246,1KG,2000,0
20220101,전주,파,246,1KG,2480,0
20220101,전북전주,팽이버섯,316,100G,500,0
20220101,전주,팽이버섯,316,100G,560,0
20220101,전주,건블루베리,427,100G,3090,0
20220101,전주,망고,428,1,5990,0
20220101,전북남원,한우,511,1KG,11200,0
20220101,전북전주,팥(적두),142,500G,4830,0
20220101,전북전주,오이,223,10,9000,0
20220101,전주,오이,223,10,11450,0
20220101,전주,팥(적두),142,500G,7980,0
20220101,전북전주,사과,411,10,23300,0
20220101,전주,쇠고기,512,100G,13580,0
20220101,전북전주,파프리카,256,200G,1500,0
20220101,전주,파프리카,256,200G,1660,0
20220101,전북전주,참깨,312,500G,4000,0
20220101,전북전주,참깨,312,500G,3000,0
20220101,전주,땅콩,314,100G,1000,0
20220101,전주,방울토마토,422,1KG,11500,0
20220101,전북전주,건멸치,638,100G,1800,0
20220101,전주,건멸치,638,100G,3990,0
20220101,전북전주,건포도,426,100G,660,0
20220101,전주,건포도,426,100G,1260,0
20220101,전북전주,파,246,1KG,4670,0
20220101,전북전주,새송이버섯,317,100G,560,0
20220101,전주,새송이버섯,317,100G,580,0
20220101,전북전주,생강,247,1KG,5660,0
20220101,전주,생강,247,1KG,10670,0
20220101,전북전주,호두,318,100G,1730,0
20220101,전주,호두,318,100G,1660,0
20220101,전북남원,한우,511,1KG,11800,0
20220102,전북전주,배추,211,1,3000,0
20220102,전주,배추,211,1,3280,0
20220102,전북전주,양배추,212,1,3330,0
20220102,전북전주,무,231,1,1830,0
20220102,전주,무,231,1,1680,0
20220102,전북전주,생강,247,1KG,5660,0
20220102,전주,생강,247,1KG,10670,0
20220102,전북전주,딸기,226,100G,2160,0
20220102,전주,수박,221,1,17900,0
20220102,전북전주,붉은고추,243,100G,1000,0
20220102,전주,붉은고추,243,100G,1720,0
20220102,전북전주,양파,245,1KG,2000,0
20220102,전주,양파,245,1KG,1990,0
20220102,전주,오이,223,10,11960,0
20220102,전주,상추,214,100G,940,0
20220102,전북전주,파,246,1KG,4670,0
20220102,전북전주,호박,224,1,1930,0
20220102,전주,호박,224,1,2380,0
20220102,전북전주,토마토,225,1KG,5000,0
20220102,전주,토마토,225,1KG,7420,0
20220102,전북전주,무,231,1,1330,0
