조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20220101,광주,녹두,143,500G,8750,0
20220101,광주,당근,232,1KG,3000,0
20220101,광주,당근,232,1KG,2800,0
20220101,광주,당근,232,1KG,2980,0
20220101,전남순천,당근,232,1KG,2800,0
20220101,전남순천,당근,232,1KG,3000,0
20220101,광주,고구마(밤),151,1KG,5000,0
20220101,광주,고구마(밤),151,1KG,5950,0
20220101,광주,고구마(밤),151,1KG,5450,0
20220101,광주,당근,232,1KG,2500,0
20220101,전남순천,열무,233,1KG,6150,0
20220101,전남순천,고구마(밤),151,1KG,5950,0
20220101,전남순천,고구마(밤),151,1KG,4400,0
20220101,전남순천,딸기,226,100G,3140,0
20220101,전남순천,딸기,226,100G,3000,0
20220101,전남순천,딸기,226,100G,2400,0
20220101,광주,상추,214,100G,800,0
20220101,광주,상추,214,100G,1430,0
20220101,광주,상추,214,100G,890,0
20220101,전남순천,상추,214,100G,1430,0
20220101,전남순천,상추,214,100G,700,0
20220101,광주,고구마(밤),151,1KG,4000,0
20220101,광주,건고추,241,600G,10600,0
20220101,광주,건고추,241,600G,11980,0
20220101,전남순천,건고추,241,600G,11980,0
20220101,전남순천,건고추,241,600G,11600,0
20220101,광주,건고추,241,600G,13000,0
20220101,광주,무,231,1,2000,0
20220101,광주,무,231,1,1480,0
20220101,전남순천,무,231,1,2000,0
20220101,광주,상추,214,100G,700,0
20220101,광주,상추,214,100G,800,0
20220101,광주,상추,214,100G,1560,0
20220101,광주,미나리,252,1KG,750,0
20220101,전남순천,미나리,252,1KG,830,0
20220101,광주,감자,152,100G,300,0
20220101,광주,감자,152,100G,300,0
20220101,전남순천,감자,152,100G,280,0
20220101,광주,감자,152,100G,250,0
20220101,광주,호박,224,1,2000,0
20220101,광주,호박,224,1,2390,0
20220101,광주,호박,224,1,2180,0
20220101,전남순천,호박,224,1,2390,0
20220101,전남순천,호박,224,1,1830,0
20220101,광주,무,231,1,1500,0
20220101,광주,무,231,1,1890,0
20220101,전남순천,무,231,1,1890,0
20220101,전남순천,무,231,1,1500,0
20220101,전남순천,상추,214,100G,1560,0
20220101,전남순천,상추,214,100G,700,0
20220101,광주,상추,214,100G,700,0
20220101,광주,얼갈이배추,215,1KG,4850,0
20220101,광주,얼갈이배추,215,1KG,2850,0
20220101,광주,깻잎,253,100G,2000,0
20220101,광주,사과,411,10,25000,0
20220101,광주,사과,411,10,13000,0
20220101,광주,사과,411,10,17450,0
20220101,전남순천,사과,411,10,11990,0
20220101,전남순천,사과,411,10,15800,0
20220101,광주,쇠고기,512,100G,9820,0
20220101,광주,쇠고기,512,100G,4980,0
20220101,전남순천,쇠고기,512,100G,9820,0
20220101,광주,쇠고기,512,100G,4730,0
20220101,전남순천,쇠고기,512,100G,4500,0
20220101,광주,단감,416,10,12000,0
20220101,광주,단감,416,10,11960,0
20220101,광주,쇠고기,512,100G,2780,0
20220101,전남순천,쇠고기,512,100G,2780,0
20220101,광주,우유,535,1L,2710,0
20220101,광주,우유,535,1L,2710,0
20220101,전남순천,우유,535,1L,2710,0
20220101,광주,쌀,111,20KG,54300,0
20220101,광주,쌀,111,20KG,49900,0
20220101,광주,쌀,111,20KG,53900,0
20220101,전남순천,쌀,111,20KG,49900,0
20220101,전남순천,쌀,111,20KG,59600,0
20220101,광주,배추,211,1,3500,0
20220101,전남순천,배추,211,1,3550,0
20220101,광주,배추,211,1,4290,0
20220101,광주,배추,211,1,2980,0
20220101,광주,호박,224,1,1500,0
20220101,전남순천,얼갈이배추,215,1KG,4780,0
20220101,전남순천,얼갈이배추,215,1KG,2120,0
20220101,광주,갓,216,1KG,2500,0
20220101,전남순천,갓,216,1KG,2500,0
20220101,광주,깻잎,253,100G,2410,0
20220101,광주,깻잎,253,100G,2200,0
20220101,전남순천,깻잎,253,100G,2410,0
